300 18106
193 171 9
193 177 8
193 180 9
193 185 7
193 191 6
193 207 6
193 208 9
193 210 2
193 215 4
193 216 1
193 226 2
193 227 10
193 230 7
193 242 8
193 244 3
193 257 4
193 261 1
193 273 3
193 275 8
193 284 2
193 288 8
193 294 1
193 296 5
193 297 5
194 3 10
194 10 1
194 11 2
194 12 1
194 20 3
194 27 6
194 28 9
194 29 7
194 33 8
194 35 2
194 43 9
194 49 2
194 54 2
194 61 9
194 64 3
194 72 10
194 76 4
194 83 2
194 87 3
194 88 8
194 89 8
194 112 1
194 116 1
194 117 2
194 137 2
194 142 7
194 148 5
194 150 6
194 154 9
194 158 1
194 161 7
194 165 10
194 169 10
194 178 5
194 179 4
194 184 2
194 192 7
194 200 4
194 204 4
194 206 9
194 210 1
194 214 9
194 215 4
194 216 10
194 223 2
194 227 4
194 228 1
194 234 8
194 239 6
194 240 7
194 242 2
194 243 5
194 245 3
194 249 8
194 256 2
194 258 10
194 268 2
194 269 6
194 276 7
194 277 7
194 282 9
194 286 6
194 287 4
194 288 7
194 289 7
194 299 8
195 9 9
195 11 4
195 22 5
195 25 2
195 29 10
195 32 3
195 34 7
195 37 9
195 47 7
195 52 10
195 60 8
195 61 3
195 64 4
195 65 10
195 75 5
195 95 5
195 96 7
195 99 7
195 101 6
195 107 9
195 108 9
195 110 9
195 116 8
195 124 10
195 127 2
195 137 2
195 144 10
195 148 8
195 149 4
195 152 5
195 159 1
195 164 10
195 167 6
195 183 10
195 186 2
195 192 4
195 193 3
195 194 7
195 196 9
195 197 6
195 205 6
195 206 1
195 207 9
195 208 8
195 209 8
195 214 5
195 221 8
195 226 3
195 227 1
195 237 9
195 238 8
195 241 4
195 242 6
195 251 6
195 264 8
195 267 1
195 274 5
195 276 2
195 277 9
195 279 8
195 281 8
195 294 3
195 295 4
195 296 2
195 298 6
196 1 2
196 3 7
196 4 5
196 5 6
196 6 10
196 9 2
196 14 8
196 21 5
196 33 9
196 39 1
196 43 2
196 47 10
196 61 1
196 65 8
196 69 6
196 71 4
196 73 10
196 76 9
196 82 5
196 86 10
196 88 6
196 92 6
196 97 8
196 106 2
196 109 1
196 123 5
196 130 9
196 131 6
196 134 10
196 139 2
196 143 7
196 147 2
196 155 10
196 159 4
196 166 3
196 176 8
196 180 2
196 189 6
196 193 2
196 199 1
196 201 7
196 204 6
196 211 7
196 218 3
196 228 10
196 238 8
196 240 9
196 241 1
196 251 7
196 252 5
196 257 5
196 261 2
196 266 7
196 272 2
196 274 9
196 287 9
196 288 8
196 289 10
196 298 4
197 0 2
197 2 4
197 4 1
197 7 6
197 15 7
197 16 4
197 18 5
197 22 7
197 31 1
197 32 3
197 42 3
197 45 2
197 53 9
197 60 1
197 75 7
197 77 3
197 80 3
197 85 4
197 95 7
197 98 4
197 106 10
197 109 5
197 119 9
197 121 1
197 135 8
197 141 1
197 142 7
197 147 9
197 153 2
197 154 2
197 157 7
197 166 4
197 168 5
197 170 7
197 171 2
197 176 10
197 180 7
197 181 5
197 187 3
197 189 7
197 195 6
197 204 7
197 206 9
197 209 10
197 218 7
197 221 1
197 225 2
197 227 5
197 231 2
197 242 9
197 247 4
197 251 7
197 253 7
197 263 10
197 266 10
197 275 8
197 276 2
197 286 3
197 289 2
197 291 10
197 292 9
197 296 1
197 298 1
198 1 7
198 7 10
198 11 2
198 16 10
198 17 6
198 22 6
198 28 8
198 33 5
198 42 1
198 53 1
198 59 5
198 73 10
198 86 4
198 90 10
198 99 10
198 105 6
198 116 5
198 119 4
198 123 1
198 125 7
198 135 5
198 146 4
198 149 8
198 153 7
198 158 10
198 161 2
198 164 5
198 172 5
198 175 3
198 178 8
198 179 8
198 181 3
198 184 3
198 187 2
198 188 6
198 190 5
198 194 7
198 195 3
198 201 5
198 204 7
198 207 7
198 213 8
198 214 9
198 218 5
198 232 5
198 244 6
198 246 5
198 249 6
198 252 5
198 257 8
198 266 1
198 267 9
198 276 9
198 280 5
198 283 1
198 291 2
198 292 5
198 296 4
198 298 8
199 16 7
199 30 6
199 41 1
199 45 3
199 47 10
199 48 10
199 49 2
199 52 9
199 55 1
199 59 7
199 62 5
199 64 2
199 67 7
199 68 5
199 70 9
199 71 10
199 75 3
199 78 3
199 79 5
199 80 7
199 82 8
199 85 9
199 90 4
199 91 1
199 96 4
199 102 7
199 103 9
199 108 4
199 113 4
199 128 2
199 130 6
199 132 8
199 134 2
199 141 8
199 143 4
199 147 9
199 149 6
199 155 7
199 159 5
199 160 3
199 165 7
199 166 8
199 167 7
199 168 4
199 173 5
199 179 6
199 187 1
199 189 4
199 193 3
199 195 1
199 196 9
199 198 4
199 200 9
199 205 5
199 208 2
199 209 4
199 219 2
199 220 1
199 221 8
199 223 10
199 226 6
199 240 1
199 248 8
199 249 10
199 251 6
199 264 5
199 269 1
199 275 9
199 276 6
199 280 6
199 294 5
199 295 2
199 297 4
200 3 1
200 4 7
200 5 5
200 7 7
200 9 6
200 10 2
200 13 6
200 15 6
200 17 6
200 19 5
200 20 2
200 24 3
200 40 2
200 50 6
200 53 9
200 66 1
200 74 10
200 76 1
200 77 4
200 84 9
200 87 5
200 89 6
200 95 7
200 100 4
200 104 6
200 108 8
200 109 4
200 116 7
200 125 4
200 131 3
200 140 6
200 147 3
200 158 2
200 161 9
200 164 3
200 166 9
200 168 7
200 173 4
200 175 5
200 178 6
200 183 4
200 191 8
200 192 1
200 198 10
200 202 3
200 210 9
200 218 3
200 223 10
200 227 6
200 229 1
200 236 6
200 239 7
200 240 5
200 242 7
200 246 8
200 253 8
200 258 2
200 262 3
200 264 7
200 265 10
200 274 10
200 275 5
200 277 1
200 282 2
200 283 3
200 295 3
201 2 3
201 5 2
201 13 7
201 23 2
201 27 6
201 33 7
201 41 6
201 44 10
201 50 7
201 51 8
201 56 8
201 57 7
201 63 1
201 64 3
201 69 9
201 72 6
201 74 10
201 77 2
201 81 5
201 88 6
201 96 3
201 98 5
201 99 5
201 104 8
201 105 5
201 109 6
201 113 1
201 120 3
201 125 6
201 126 8
201 133 1
201 135 8
201 138 3
201 148 10
201 156 3
201 161 5
201 163 2
201 166 10
201 170 2
201 173 1
201 176 8
201 179 8
201 180 7
201 182 8
201 186 4
201 188 4
201 189 6
201 191 4
201 197 2
201 199 2
201 206 10
201 212 5
201 233 7
201 234 10
201 239 9
201 241 8
201 242 2
201 243 3
201 249 3
201 252 1
201 254 10
201 256 9
201 259 5
201 265 10
201 266 10
201 267 9
201 268 2
201 274 3
201 275 10
201 276 7
201 283 6
201 294 3
201 298 4
202 1 4
202 7 5
202 16 7
202 18 4
202 25 6
202 28 7
202 29 10
202 48 6
202 56 10
202 58 6
202 63 2
202 66 3
202 71 5
202 84 3
202 87 3
202 95 1
202 98 7
202 105 5
202 114 5
202 120 10
202 121 8
202 122 8
202 135 6
202 147 10
202 169 5
202 172 2
202 174 3
202 177 8
202 178 2
202 179 6
202 181 10
202 184 10
202 188 2
202 189 4
202 191 10
202 192 6
202 194 7
202 200 3
202 204 6
202 209 8
202 213 9
202 217 10
202 222 2
202 228 1
202 234 1
202 240 10
202 243 7
202 245 9
202 248 6
202 250 5
202 257 7
202 260 5
202 267 9
202 275 10
202 288 7
202 289 8
202 291 7
203 6 4
203 10 2
203 19 10
203 24 8
203 31 7
203 36 2
203 39 3
203 44 4
203 45 6
203 64 3
203 66 3
203 68 6
203 75 5
203 76 2
203 77 10
203 78 4
203 79 6
203 80 6
203 81 8
203 90 4
203 96 10
203 97 8
203 98 7
203 125 8
203 133 8
203 134 5
203 144 2
203 155 1
203 157 1
203 164 7
203 166 3
203 169 7
203 170 7
203 171 4
203 187 10
203 192 1
203 200 7
203 205 3
203 207 3
203 222 5
203 228 1
203 233 3
203 237 6
203 247 7
203 249 5
203 250 7
203 254 9
203 256 3
203 259 8
203 262 2
203 267 10
203 271 3
203 272 10
203 274 2
203 286 4
203 290 9
204 7 3
204 10 9
204 22 1
204 25 2
204 33 5
204 36 10
204 42 6
204 45 2
204 50 6
204 56 3
204 59 4
204 61 6
204 62 5
204 63 4
204 67 3
204 72 7
204 73 3
204 84 8
204 87 6
204 88 6
204 92 8
204 99 8
204 100 10
204 114 7
204 117 2
204 128 2
204 143 7
204 145 9
204 146 4
204 151 5
204 153 1
204 155 1
204 166 8
204 169 2
204 171 2
204 187 5
204 189 5
204 192 9
204 198 10
204 199 3
204 202 1
204 203 8
204 207 1
204 209 4
204 212 1
204 214 5
204 215 2
204 221 9
204 224 5
204 225 2
204 226 4
204 228 1
204 235 2
204 237 6
204 239 3
204 241 10
204 246 3
204 247 9
204 253 7
204 255 4
204 264 3
204 269 8
204 275 9
204 285 9
204 290 2
204 291 4
204 298 4
205 12 10
205 14 4
205 17 5
205 19 7
205 24 10
205 26 7
205 29 3
205 34 10
205 36 4
205 53 2
205 54 6
205 55 8
205 56 6
205 65 8
205 68 8
205 76 7
205 78 6
205 81 6
205 82 1
205 91 2
205 102 6
205 106 8
205 109 2
205 122 7
205 125 7
205 128 2
205 131 8
205 147 2
205 152 8
205 154 9
205 156 2
205 163 8
205 164 10
205 167 4
205 168 6
205 169 8
205 170 8
205 183 10
205 190 10
205 198 5
205 206 4
205 208 7
205 209 5
205 215 4
205 217 7
205 220 3
205 223 5
205 230 6
205 261 6
205 263 7
205 264 5
205 270 7
205 278 7
205 281 1
205 288 10
205 293 2
205 295 9
206 2 5
206 5 2
206 7 3
206 9 1
206 12 7
206 20 2
206 25 4
206 28 7
206 32 10
206 34 6
206 38 2
206 59 4
206 65 4
206 85 8
206 95 3
206 96 5
206 98 6
206 102 6
206 106 8
206 109 10
206 118 2
206 121 7
206 132 10
206 134 6
206 138 6
206 147 8
206 152 5
206 153 5
206 155 9
206 159 10
206 175 10
206 184 6
206 190 3
206 197 5
206 201 9
206 202 9
206 211 7
206 214 2
206 222 1
206 224 8
206 232 10
206 234 1
206 241 9
206 243 8
206 262 6
206 266 9
206 270 6
206 272 7
206 292 7
207 6 6
207 10 1
207 20 6
207 23 2
207 26 4
207 38 10
207 41 9
207 45 9
207 48 8
207 53 1
207 57 4
207 58 7
207 59 5
207 60 1
207 69 6
207 89 4
207 91 1
207 105 8
207 109 3
207 114 7
207 119 4
207 120 2
207 125 1
207 128 4
207 129 4
207 131 1
207 137 8
207 139 5
207 145 5
207 148 9
207 150 1
207 152 10
207 153 1
207 156 5
207 167 6
207 171 8
207 177 8
207 181 8
207 183 9
207 186 9
207 189 4
207 193 10
207 202 8
207 203 10
207 212 5
207 215 3
207 217 8
207 220 3
207 227 1
207 230 3
207 233 9
207 236 1
207 246 10
207 262 2
207 263 8
207 266 3
207 276 3
207 278 6
207 283 9
207 285 3
207 290 5
207 293 5
207 294 8
207 296 1
208 9 9
208 15 3
208 19 10
208 27 3
208 32 5
208 44 5
208 45 7
208 49 5
208 51 7
208 53 3
208 56 10
208 63 2
208 64 10
208 67 10
208 73 5
208 79 5
208 81 5
208 91 6
208 97 10
208 98 1
208 99 5
208 101 6
208 102 6
208 104 8
208 106 4
208 108 7
208 112 8
208 113 9
208 133 6
208 136 4
208 141 4
208 147 9
208 148 9
208 152 10
208 153 7
208 164 4
208 167 1
208 171 5
208 178 2
208 182 1
208 187 7
208 189 4
208 194 1
208 196 3
208 198 7
208 202 2
208 212 10
208 216 1
208 220 5
208 222 6
208 231 8
208 233 8
208 250 7
208 261 9
208 262 8
208 269 5
208 276 3
208 278 9
208 279 1
208 291 3
208 295 6
208 299 1
209 5 9
209 10 2
209 14 4
209 15 8
209 16 6
209 29 2
209 30 10
209 32 9
209 38 4
209 39 5
209 61 2
209 64 10
209 72 8
209 76 7
209 79 10
209 84 2
209 103 9
209 108 7
209 112 4
209 121 1
209 128 1
209 129 4
209 130 4
209 142 9
209 143 2
209 145 6
209 148 7
209 149 3
209 153 5
209 157 2
209 158 2
209 165 7
209 166 4
209 169 1
209 174 2
209 176 2
209 177 4
209 180 4
209 186 7
209 188 1
209 189 2
209 193 8
209 201 2
209 208 3
209 216 1
209 217 10
209 224 5
209 231 1
209 234 10
209 239 3
209 241 4
209 269 6
209 272 4
209 276 1
209 277 8
209 278 1
209 285 2
209 288 6
209 293 4
209 294 10
210 9 10
210 13 9
210 17 3
210 20 3
210 22 2
210 34 10
210 36 6
210 38 5
210 46 7
210 48 10
210 51 1
210 53 3
210 57 2
210 62 2
210 63 10
210 65 5
210 73 9
210 81 1
210 83 10
210 98 4
210 107 9
210 111 8
210 117 7
210 122 3
210 123 8
210 140 7
210 144 9
210 148 9
210 150 1
210 164 8
210 169 4
210 184 1
210 185 2
210 190 1
210 192 1
210 193 3
210 195 5
210 197 4
210 200 5
210 202 4
210 208 4
210 209 3
210 211 1
210 213 4
210 218 9
210 219 7
210 226 3
210 242 1
210 243 1
210 247 6
210 251 5
210 256 4
210 259 10
210 262 8
210 270 3
210 271 2
210 273 7
210 278 6
210 280 5
210 295 2
211 6 6
211 18 6
211 19 2
211 27 4
211 29 5
211 38 5
211 39 6
211 42 8
211 47 9
211 49 1
211 55 2
211 56 10
211 60 6
211 62 4
211 69 9
211 72 10
211 84 4
211 87 7
211 88 6
211 91 5
211 96 7
211 98 1
211 99 7
211 102 1
211 103 4
211 104 2
211 105 10
211 106 7
211 108 9
211 109 6
211 110 2
211 111 3
211 114 6
211 118 9
211 119 3
211 121 9
211 126 4
211 133 5
211 136 2
211 140 4
211 161 10
211 171 4
211 174 4
211 175 6
211 180 8
211 184 10
211 188 8
211 190 6
211 200 8
211 206 3
211 212 6
211 216 5
211 220 5
211 225 4
211 228 2
211 233 6
211 234 5
211 236 2
211 241 4
211 245 3
211 252 7
211 253 10
211 255 3
211 258 10
211 265 3
211 266 10
211 270 1
211 272 7
211 277 6
211 279 6
211 280 9
211 281 8
211 286 1
211 287 6
211 288 7
212 8 10
212 10 6
212 18 4
212 23 5
212 28 3
212 33 7
212 40 7
212 41 10
212 44 5
212 46 5
212 54 10
212 58 6
212 70 4
212 78 3
212 83 6
212 92 3
212 97 7
212 101 4
212 102 9
212 109 6
212 110 3
212 114 8
212 117 6
212 120 6
212 129 8
212 132 1
212 136 6
212 146 8
212 151 2
212 159 7
212 167 6
212 169 4
212 170 6
212 174 1
212 177 10
212 178 4
212 179 10
212 188 3
212 197 2
212 202 5
212 205 1
212 213 9
212 216 3
212 220 3
212 228 1
212 230 1
212 232 4
212 239 2
212 241 2
212 242 2
212 245 7
212 246 5
212 249 4
212 257 3
212 258 8
212 267 2
212 270 3
212 271 4
212 275 4
212 278 4
212 281 7
212 284 9
212 296 4
213 2 5
213 8 6
213 11 9
213 17 10
213 23 9
213 35 1
213 37 3
213 40 6
213 42 7
213 52 10
213 58 5
213 61 4
213 66 4
213 70 2
213 71 5
213 74 8
213 76 9
213 81 1
213 85 5
213 87 4
213 88 2
213 90 9
213 94 2
213 96 10
213 101 3
213 108 2
213 116 9
213 119 8
213 122 5
213 123 2
213 124 9
213 127 6
213 129 3
213 135 1
213 139 6
213 147 10
213 149 4
213 152 4
213 161 3
213 164 6
213 165 8
213 173 10
213 177 10
213 179 10
213 185 5
213 186 10
213 189 7
213 190 8
213 196 10
213 203 2
213 215 7
213 216 7
213 219 9
213 229 9
213 239 9
213 248 1
213 254 4
213 255 1
213 262 1
213 265 5
213 280 8
213 284 6
213 288 4
213 291 2
213 294 5
213 295 3
214 1 5
214 5 10
214 6 9
214 7 7
214 16 1
214 18 2
214 19 9
214 23 2
214 29 6
214 37 10
214 51 9
214 78 2
214 79 9
214 80 10
214 87 1
214 92 7
214 94 7
214 96 1
214 106 5
214 116 3
214 117 1
214 123 7
214 126 4
214 127 9
214 132 4
214 136 1
214 148 7
214 152 10
214 154 7
214 166 3
214 173 9
214 177 6
214 193 4
214 198 3
214 201 9
214 203 3
214 204 2
214 208 8
214 209 8
214 211 6
214 219 6
214 224 8
214 225 6
214 227 9
214 232 1
214 235 1
214 250 7
214 253 2
214 261 2
214 266 1
214 272 2
214 281 9
214 283 6
214 295 8
214 297 6
215 8 4
215 10 1
215 21 4
215 24 6
215 32 2
215 34 4
215 36 10
215 49 6
215 58 8
215 59 1
215 66 8
215 70 2
215 99 5
215 104 7
215 105 3
215 108 10
215 119 2
215 135 2
215 149 3
215 161 1
215 162 4
215 170 10
215 176 4
215 181 8
215 182 2
215 189 10
215 192 4
215 194 6
215 216 10
215 224 4
215 227 2
215 236 10
215 244 9
215 248 2
215 250 2
215 253 8
215 259 3
215 260 1
215 268 6
215 276 8
215 284 8
215 286 9
215 290 8
215 291 10
215 296 6
216 0 9
216 2 2
216 3 3
216 12 7
216 15 9
216 17 7
216 23 5
216 25 2
216 27 6
216 30 9
216 33 7
216 36 1
216 44 7
216 47 2
216 55 6
216 56 1
216 58 5
216 59 7
216 63 1
216 69 4
216 70 6
216 80 8
216 83 8
216 88 8
216 89 2
216 92 10
216 106 1
216 107 8
216 128 6
216 129 4
216 135 2
216 139 3
216 144 1
216 148 10
216 149 8
216 171 2
216 175 6
216 180 1
216 183 6
216 186 4
216 193 6
216 194 2
216 208 6
216 212 3
216 214 10
216 220 4
216 225 3
216 228 9
216 231 2
216 236 9
216 239 7
216 240 6
216 241 1
216 242 7
216 244 4
216 253 7
216 264 1
216 265 8
216 267 8
216 271 4
216 280 4
216 286 10
216 292 2
216 295 2
216 297 4
217 1 1
217 3 7
217 6 9
217 10 9
217 11 10
217 23 1
217 26 4
217 30 1
217 39 10
217 45 5
217 47 8
217 50 10
217 54 5
217 57 1
217 60 6
217 61 1
217 62 7
217 64 6
217 78 6
217 80 7
217 81 2
217 84 4
217 85 10
217 90 8
217 92 6
217 93 8
217 97 3
217 99 3
217 100 2
217 102 7
217 104 1
217 107 8
217 109 7
217 111 5
217 112 9
217 113 4
217 116 9
217 118 4
217 126 9
217 127 4
217 130 10
217 135 8
217 156 2
217 164 9
217 167 5
217 177 4
217 181 3
217 187 8
217 200 10
217 206 2
217 213 10
217 222 4
217 223 9
217 226 5
217 227 2
217 229 1
217 233 9
217 234 5
217 235 7
217 239 8
217 242 2
217 248 3
217 253 6
217 260 6
217 263 1
217 266 7
217 279 4
217 282 4
217 287 1
217 292 1
217 293 2
218 0 7
218 4 3
218 7 9
218 11 6
218 13 3
218 22 1
218 32 4
218 33 6
218 37 1
218 40 9
218 42 5
218 43 3
218 45 5
218 47 4
218 57 3
218 60 1
218 66 5
218 67 7
218 69 2
218 77 4
218 78 7
218 87 8
218 91 4
218 99 3
218 102 9
218 107 8
218 114 9
218 116 1
218 118 4
218 122 10
218 127 3
218 132 6
218 140 3
218 143 2
218 152 5
218 156 8
218 157 7
218 168 3
218 178 10
218 179 2
218 180 2
218 185 4
218 188 4
218 189 4
218 190 5
218 193 7
218 200 10
218 206 5
218 226 10
218 230 7
218 237 5
218 242 5
218 251 9
218 256 5
218 259 5
218 262 1
218 268 10
218 276 9
218 289 4
218 290 9
218 294 8
219 0 1
219 1 7
219 7 7
219 11 3
219 13 9
219 16 10
219 18 8
219 22 4
219 24 5
219 26 10
219 29 2
219 33 2
219 34 6
219 39 3
219 58 7
219 64 9
219 73 2
219 75 4
219 84 9
219 93 6
219 95 6
219 103 4
219 109 9
219 112 8
219 116 5
219 120 5
219 121 6
219 127 7
219 128 10
219 133 3
219 138 3
219 141 8
219 147 1
219 159 7
219 162 9
219 173 9
219 175 4
219 176 10
219 182 2
219 186 10
219 188 4
219 189 2
219 198 10
219 199 6
219 204 3
219 208 2
219 215 6
219 216 3
219 225 4
219 229 6
219 233 7
219 242 10
219 245 5
219 256 7
219 258 7
219 262 5
219 272 3
219 276 10
219 284 4
219 285 4
220 4 1
220 5 1
220 7 4
220 10 9
220 11 7
220 19 10
220 26 2
220 28 3
220 29 7
220 30 7
220 31 4
220 32 9
220 42 6
220 43 1
220 48 3
220 58 2
220 59 7
220 66 3
220 74 8
220 82 8
220 83 7
220 94 1
220 98 10
220 99 1
220 102 4
220 105 4
220 112 8
220 114 2
220 118 6
220 121 7
220 123 4
220 126 4
220 128 2
220 132 7
220 135 2
220 136 6
220 138 7
220 141 9
220 147 2
220 149 3
220 151 5
220 156 1
220 162 6
220 178 10
220 184 6
220 197 2
220 204 4
220 214 10
220 226 4
220 227 8
220 232 10
220 234 6
220 235 4
220 244 7
220 245 2
220 249 3
220 251 3
220 252 10
220 263 8
220 266 8
220 268 7
220 272 1
220 280 8
220 281 7
220 282 9
220 283 3
220 286 6
221 12 2
221 19 7
221 20 7
221 21 3
221 22 2
221 37 6
221 42 1
221 44 6
221 47 5
221 52 9
221 60 10
221 67 3
221 71 3
221 72 2
221 73 5
221 78 1
221 80 4
221 91 9
221 98 2
221 101 1
221 105 1
221 114 6
221 117 7
221 118 8
221 119 3
221 125 2
221 129 9
221 130 1
221 136 2
221 139 10
221 143 9
221 144 10
221 145 6
221 148 2
221 153 8
221 159 10
221 162 5
221 168 6
221 169 2
221 171 9
221 174 8
221 177 2
221 180 8
221 184 1
221 187 7
221 189 10
221 191 6
221 195 4
221 197 4
221 198 3
221 203 8
221 205 5
221 207 1
221 211 8
221 215 5
221 218 7
221 222 9
221 226 5
221 227 6
221 235 5
221 237 7
221 238 10
221 251 6
221 252 5
221 254 9
221 256 3
221 277 10
221 281 10
221 291 8
221 294 2
221 295 7
222 0 5
222 3 7
222 5 8
222 7 3
222 9 2
222 14 1
222 17 8
222 29 6
222 31 10
222 33 2
222 42 10
222 44 1
222 49 6
222 51 1
222 53 9
222 55 5
222 62 6
222 64 9
222 67 9
222 74 1
222 78 9
222 83 4
222 90 7
222 93 3
222 101 1
222 102 9
222 106 9
222 107 8
222 112 8
222 115 2
222 116 7
222 125 2
222 130 1
222 132 5
222 140 2
222 142 2
222 152 3
222 160 3
222 163 3
222 164 10
222 169 6
222 175 9
222 191 3
222 198 3
222 206 3
222 209 2
222 213 10
222 216 7
222 230 2
222 232 9
222 239 9
222 240 3
222 241 2
222 248 8
222 258 9
222 259 8
222 266 5
222 268 5
222 271 4
222 274 10
222 278 3
222 286 3
222 289 10
222 292 5
222 293 10
223 1 10
223 20 10
223 29 5
223 30 4
223 48 1
223 49 5
223 52 4
223 53 10
223 57 10
223 71 4
223 81 5
223 85 5
223 86 7
223 89 10
223 90 3
223 108 4
223 111 2
223 116 10
223 118 9
223 119 10
223 131 7
223 135 6
223 137 10
223 140 7
223 142 3
223 154 3
223 167 9
223 183 5
223 190 7
223 191 2
223 199 2
223 201 4
223 203 8
223 205 5
223 210 4
223 216 2
223 232 10
223 237 4
223 246 9
223 251 6
223 256 1
223 264 3
223 269 5
223 287 1
223 288 5
223 289 9
223 290 1
223 297 10
224 0 3
224 5 8
224 10 2
224 11 6
224 18 9
224 19 3
224 22 6
224 28 4
224 41 5
224 42 3
224 43 3
224 53 4
224 57 7
224 69 6
224 70 4
224 78 8
224 81 7
224 89 3
224 92 10
224 95 4
224 97 9
224 98 8
224 111 10
224 116 10
224 120 6
224 129 8
224 130 6
224 131 9
224 132 2
224 134 9
224 139 5
224 157 5
224 164 4
224 167 10
224 168 8
224 180 6
224 193 5
224 202 7
224 203 8
224 204 2
224 217 5
224 220 5
224 222 3
224 227 1
224 229 4
224 231 4
224 243 2
224 246 9
224 248 6
224 250 9
224 261 10
224 262 4
224 263 9
224 272 4
224 273 7
224 283 4
224 290 5
224 298 8
224 299 2
225 4 4
225 5 7
225 7 7
225 13 2
225 15 5
225 17 7
225 24 5
225 26 9
225 41 5
225 49 9
225 50 3
225 53 9
225 54 2
225 63 10
225 71 6
225 74 2
225 76 8
225 83 3
225 89 6
225 90 4
225 91 6
225 92 1
225 97 7
225 98 2
225 99 4
225 100 8
225 104 3
225 108 2
225 112 7
225 115 7
225 116 9
225 118 9
225 124 6
225 127 9
225 133 10
225 134 6
225 142 7
225 150 6
225 152 5
225 160 5
225 164 7
225 166 10
225 177 6
225 178 10
225 180 10
225 181 7
225 182 7
225 187 8
225 194 10
225 199 3
225 203 3
225 204 10
225 209 6
225 212 7
225 216 3
225 224 4
225 237 10
225 239 9
225 242 3
225 243 2
225 244 1
225 257 10
225 262 9
225 267 5
225 274 2
225 280 3
225 288 3
225 291 9
225 296 10
226 4 8
226 6 8
226 15 4
226 18 4
226 20 7
226 24 3
226 27 10
226 32 10
226 33 9
226 42 8
226 43 3
226 44 3
226 46 9
226 47 7
226 48 3
226 54 7
226 58 10
226 74 10
226 89 7
226 97 6
226 100 4
226 101 8
226 107 9
226 110 8
226 114 10
226 120 1
226 123 9
226 124 2
226 125 5
226 133 7
226 138 4
226 139 4
226 142 5
226 143 5
226 144 3
226 162 7
226 164 1
226 171 10
226 172 9
226 173 2
226 182 3
226 187 2
226 191 1
226 193 7
226 194 6
226 205 3
226 208 10
226 210 8
226 221 3
226 233 8
226 235 7
226 240 9
226 259 9
226 260 5
226 270 3
226 280 2
226 283 8
226 284 3
226 294 9
226 299 9
227 7 1
227 8 4
227 9 8
227 14 4
227 23 5
227 27 6
227 58 4
227 64 9
227 70 7
227 71 5
227 76 4
227 78 6
227 81 4
227 87 8
227 90 6
227 98 3
227 108 2
227 109 3
227 125 3
227 134 2
227 140 9
227 146 3
227 147 9
227 148 3
227 149 10
227 153 10
227 158 4
227 161 2
227 167 3
227 171 7
227 177 8
227 198 3
227 199 4
227 203 6
227 204 8
227 207 3
227 215 7
227 217 8
227 219 10
227 221 4
227 234 5
227 238 1
227 239 4
227 240 6
227 243 1
227 248 7
227 249 3
227 251 7
227 254 8
227 260 3
227 261 3
227 262 5
227 264 3
227 265 10
227 271 2
227 275 1
227 278 4
227 281 6
227 285 6
228 7 8
228 15 4
228 17 8
228 20 4
228 32 9
228 41 6
228 47 5
228 52 3
228 59 7
228 64 7
228 72 3
228 73 6
228 77 5
228 84 1
228 85 8
228 100 1
228 106 6
228 107 2
228 122 7
228 124 5
228 125 2
228 130 10
228 132 9
228 134 10
228 139 8
228 141 9
228 147 1
228 150 3
228 151 10
228 154 2
228 159 10
228 175 4
228 177 2
228 179 4
228 182 8
228 183 9
228 188 10
228 191 5
228 194 5
228 196 1
228 203 4
228 206 4
228 207 7
228 208 6
228 213 3
228 218 4
228 219 9
228 229 3
228 239 9
228 240 2
228 245 8
228 251 3
228 252 8
228 254 10
228 259 3
228 262 3
228 286 6
228 288 10
228 295 4
228 297 1
229 4 8
229 7 4
229 11 9
229 21 1
229 30 5
229 33 9
229 45 8
229 48 8
229 54 4
229 64 5
229 65 8
229 67 5
229 68 6
229 70 5
229 71 1
229 81 6
229 86 2
229 88 7
229 102 8
229 114 10
229 122 2
229 123 7
229 136 10
229 144 3
229 148 4
229 150 1
229 156 10
229 162 2
229 164 1
229 172 10
229 179 3
229 181 8
229 185 8
229 188 5
229 189 10
229 191 3
229 197 9
229 201 6
229 204 6
229 207 7
229 209 5
229 220 10
229 224 5
229 227 4
229 231 10
229 232 9
229 234 1
229 252 6
229 261 10
229 267 6
229 270 10
229 274 9
229 276 7
229 281 8
229 287 4
229 291 5
229 294 10
229 298 1
230 2 7
230 4 6
230 13 9
230 25 1
230 28 1
230 33 9
230 34 5
230 39 9
230 41 3
230 45 7
230 46 7
230 57 6
230 60 4
230 63 7
230 66 9
230 69 7
230 77 9
230 79 5
230 88 6
230 102 10
230 104 4
230 108 1
230 109 1
230 112 7
230 115 8
230 123 5
230 126 7
230 129 3
230 131 5
230 133 7
230 136 2
230 137 4
230 140 4
230 142 1
230 143 8
230 149 1
230 163 10
230 173 2
230 182 4
230 188 3
230 195 4
230 203 5
230 205 5
230 209 9
230 225 5
230 226 8
230 232 8
230 240 4
230 241 4
230 247 1
230 248 1
230 251 8
230 258 6
230 260 1
230 262 8
230 265 3
230 271 3
230 276 8
230 280 10
231 3 6
231 14 2
231 16 1
231 17 3
231 28 4
231 31 5
231 35 9
231 43 3
231 45 1
231 56 10
231 58 4
231 59 3
231 63 1
231 67 8
231 88 5
231 92 10
